CODE;PARENT_CODE;TYPE_CODE;NAME.RU.NAME;NAME.EN.NAME;NAME.UA.NAME;EXT.YAMARKET.0;EXT.ZIP.0;LONGITUDE;LATITUDE;EXT.ZIP_LOWER
0000070089;0000028025;SUBREGION;Р§РµС…РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000070878;0000070089;CITY;Р§РµС…РѕРІ-2;;;;142302;;;
0000070886;0000070089;CITY;Р§РµС…РѕРІ;;;10761;142300;;;142301,142306,142305,142300,142307,142304,142327
0000071070;0000070089;CITY;Р§РµС…РѕРІ-3;;;;142303;;;
0000071072;0000070089;CITY;Р§РµС…РѕРІ-8;;;;142300;;;
0000071264;0000028025;SUBREGION;РЁР°С‚СѓСЂСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000071564;0000071264;CITY;РЁР°С‚СѓСЂР°;;;10762;140700;;;140700,140713
0000071888;0000028025;SUBREGION;Р©РµР»РєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;141100;;;
0000072858;0000071888;CITY;Р©РµР»РєРѕРІРѕ;;;10765;141100;;;141102,141101,141112,141103,141107,141104,141109,141100,141108,141110,141113
0000073174;0000028025;SUBREGION;РЁР°С…РѕРІСЃРєРѕР№ СЂР°Р№РѕРЅ;;;;;;;
0000073738;0000028024;CITY;РњРѕСЃРєРІР°;;;213;101000;;;105066,109202,141411,117418,117630,129110,119027,123317,105275,127206,129515,119034,115419,125080,109651,109240,119049,127055,125167,123104,109052,117593,123103,109125,129090,129347,127006,121099,125047,121069,109004,105203,115184,127591,107076,101000,109444,117624,119180,127473,119633,115191,121374,117463,109147,127051,111020,105062,127486,127081,109428,119121,125466,119619,109507,111621,109472,125438,123098,129329,123060,117042,105120,115172,117556,125252,129085,129626,129327,121357,107150,127411,107078,109462,117452,119618,125315,115035,107258,117105,127273,127253,107014,123056,107045,117546,125009,125319,125424,119071,121500,115088,129301,107023,119334,129337,117628,117623,123182,119072,127490,127220,115522,119048,109383,125364,107564,117403,121433,105187,129323,127018,111250,105118,123557,123290,121596,105082,121059,127322,109180,129336,119017,109153,121471,105094,119602,123001,105568,119019,127106,115404,121151,123242,115054,117321,107061,125599,127521,117465,115516,115432,109341,109316,127550,119002,109028,121170,111396,115280,127276,125445,121552,107140,105037,109235,119270,125371,117437,117588,119435,129226,127238,117393,125040,115597,121087,117405,125171,127015,127434,117574,117534,111033,109544,123007,111116,129128,115114,109387,123022,125130,105005,121467,129164,125363,119607,109380,109548,129272,117036,111672,127287,107113,127560,107497,127572,125476,119285,117513,125310,119234,117535,127083,129281,109044,115547,121354,107143,125373,127543,117292,125635,117303,127247,115093,119634,115487,119311,119421,115569,123308,109456,117545,143400,129345,115304,111538,107174,129343,121248,115201,127427,127254,119361,111674,107370,127566,111024,111402,125284,117638,111141,105064,121353,127410,109129,125057,115477,125480,109012,115162,125183,109382,111394,129344,125222,125239,127282,111398,107065,109559,119501,119136,125413,115598,117525,121108,115142,109386,127540,121355,107031,109145,105043,115230,111558,123298,123100,103274,141700,109429,111625,125362,117186,125581,121352,105425,109377,115612,123592,143350,121351,105122,119296,125212,125481,105484,111123,105318,117133,129075,141431,123458,117449,115573,109518,117312,119590,125008,115563,115533,117420,111524,123181,115193,119333,127549,115470,127204,107392,125367,119620,109029,125430,107589,119297,121309,115583,111622,117216,123154,129346,125493,127349,121609,109652,119530,119146,121601,121096,111395,121165,127562,115478,127474,109156,127422,115406,119021,117647,141400,115409,111539,115408,119192,121359,127642,117148,125627,117152,119330,107553,129594,119261,125464,125412,111555,117246,107241,127576,109388,111673,111399,129366,125475,117198,109457,127224,115211,111675,129223,109443,127299,115068,117447,109649,109391,125368,111531,105523,115446,115582,119606,115580,127644,117209,142750,142791,142780,142793,142131,142770,124489,142784,143082,142160,142150,125414,142002,105173,117648,143411,123423,121115,143000,124460,124365,124681,124482,124617,124527,124498,124575,124305,142190,142191,142136,142137,143381,143380,142165,142161,142170,142172,142171,142713,142760,142783,143025,143397,143396,143390,143344,143340,143333,142140,124150,142704,142771,142782,143391,143330,143320,143323,142167,142138,142144,142145,142762,131337,142712,142730,142102,142134
0000077344;0000073738;CITY;Р—РµР»РµРЅРѕРіСЂР°Рґ;;;216;124460;;;124365,124681,124489,124482,124460,124617,121087,124527,124498,124575,115280,124305
0000077457;0000073738;CITY;РўСЂРѕРёС†Рє;;;20674;142190;;;142190,142191,142793
0000077774;0000073738;CITY;Р©РµСЂР±РёРЅРєР°;;;21624;142170;;;142172,142171
0000078911;0000073738;CITY;РњРѕСЃРєРѕРІСЃРєРёР№;;;103817;142784;;;
0000079503;0000028043;SUBREGION;Р’РѕР»РѕСЃРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000079572;0000079503;CITY;Р’РѕР»РѕСЃРѕРІРѕ;;;10863;188410;;;
0000080022;0000028043;SUBREGION;Р‘РѕРєСЃРёС‚РѕРіРѕСЂСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000080243;0000080022;CITY;Р‘РѕРєСЃРёС‚РѕРіРѕСЂСЃРє;;;10861;187650;;;
0000080332;0000080022;CITY;РџРёРєР°Р»РµРІРѕ;;;10879;187600;;;187602,187600
0000080592;0000028043;CITY;РЎРѕСЃРЅРѕРІС‹Р№ Р‘РѕСЂ;;;10891;182277;;;188544,188540,188541,188542
0000080734;0000028043;SUBREGION;Р’РѕР»С…РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000081017;0000080734;CITY;Р’РѕР»С…РѕРІ;;;10864;187401;;;187401,187404,187403,187406,187400
0000081514;0000080734;CITY;РќРѕРІР°СЏ Р›Р°РґРѕРіР°;;;22917;187450;;;
0000081897;0000080734;CITY;РЎСЏСЃСЊСЃС‚СЂРѕР№;;;22914;187420;;;
0000082157;0000028043;SUBREGION;Р’СЃРµРІРѕР»РѕР¶СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000083828;0000082157;CITY;РЎРµСЂС‚РѕР»РѕРІРѕ;;;10887;188650;;;
0000084205;0000082157;CITY;Р’СЃРµРІРѕР»РѕР¶СЃРє;;;10865;188640;;;188643,188640,188641
0000086642;0000028043;SUBREGION;Р’С‹Р±РѕСЂРіСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000088104;0000086642;CITY;Р’С‹Р±РѕСЂРі;;;969;188800;;;
0000089477;0000086642;CITY;РљР°РјРµРЅРЅРѕРіРѕСЂСЃРє;;;10869;188950;;;
0000089522;0000086642;CITY;Р’С‹СЃРѕС†Рє;;;103815;188909;;;
0000089556;0000086642;CITY;РџСЂРёРјРѕСЂСЃРє;;;10882;188910;;;
0000089645;0000086642;CITY;РЎРІРµС‚РѕРіРѕСЂСЃРє;;;10886;188992;;;
0000089685;0000028043;SUBREGION;Р“Р°С‚С‡РёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000091514;0000089685;CITY;РљРѕРјРјСѓРЅР°СЂ;;;21666;188320;;;188320,188322
0000091780;0000089685;CITY;Р“Р°С‚С‡РёРЅР°;;;10867;188300;;;188301,188304,188300,188309,188302,188306,188310,188307
0000092151;0000028043;SUBREGION;РљРёРЅРіРёСЃРµРїРїСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000092403;0000092151;CITY;Р�РІР°РЅРіРѕСЂРѕРґ;;;10868;188490;;;188490,188491
0000092517;0000092151;CITY;РљРёРЅРіРёСЃРµРїРї;;;10870;188480;;;188480,188485,188461
0000093102;0000028043;SUBREGION;РљРёСЂРёС€СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000093419;0000093102;CITY;РљРёСЂРёС€Рё;;;10871;187110;;;187110,187111
0000093923;0000028043;SUBREGION;РљРёСЂРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000093924;0000093923;CITY;РЁР»РёСЃСЃРµР»СЊР±СѓСЂРі;;;21795;187320;;;
0000094182;0000093923;CITY;РљРёСЂРѕРІСЃРє;;;10872;187340;;;
0000094504;0000093923;CITY;РћС‚СЂР°РґРЅРѕРµ;;;10878;143442;;;187330
0000096417;0000028043;SUBREGION;Р›РѕРґРµР№РЅРѕРїРѕР»СЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000096618;0000096417;CITY;Р›РѕРґРµР№РЅРѕРµ РџРѕР»Рµ;;;10874;187700;;;187701,187700
0000096874;0000028043;SUBREGION;Р›СѓР¶СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000097654;0000096874;CITY;Р›СѓРіР°;;;10876;188230;;;188230,188278,188289,188261,188233
0000098234;0000028043;SUBREGION;Р›РѕРјРѕРЅРѕСЃРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000098750;0000028043;SUBREGION;РџРѕРґРїРѕСЂРѕР¶СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000099113;0000098750;CITY;РџРѕРґРїРѕСЂРѕР¶СЊРµ;;;10881;186164;;;187780,187782,187783
0000099400;0000028043;SUBREGION;РџСЂРёРѕР·РµСЂСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000100854;0000099400;CITY;РџСЂРёРѕР·РµСЂСЃРє;;;10883;188760;;;
0000100999;0000028043;SUBREGION;РЎР»Р°РЅС†РµРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000101126;0000100999;CITY;РЎР»Р°РЅС†С‹;;;10888;188560;;;188561,188563,188560,188564,188565
0000101323;0000028043;SUBREGION;РўРёС…РІРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000101989;0000101323;CITY;РўРёС…РІРёРЅ;;;10892;187555;;;187556,187555,187553
0000102200;0000028043;SUBREGION;РўРѕСЃРЅРµРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000103215;0000102200;CITY;Р›СЋР±Р°РЅСЊ;;;21023;187050;;;187051,187050
0000103376;0000102200;CITY;РќРёРєРѕР»СЊСЃРєРѕРµ;;;10877;187026;;;
0000103461;0000102200;CITY;РўРѕСЃРЅРѕ;;;10893;187000;;;
0000103664;0000028042;CITY;РЎР°РЅРєС‚-РџРµС‚РµСЂР±СѓСЂРі;;;2;190000;;;197198,197229,194214,195030,190000,194356,191180,191015,192288,198218,190020,191167,197022,197341,192102,197375,199155,197110,192177,194044,198323,191023,191124,193318,191014,198326,198184,198097,195043,198035,195009,195027,190013,190121,190068,197349,190031,195197,198205,199034,192289,190005,195257,198261,191119,195427,192019,194292,194352,197343,197046,199004,199178,191028,194064,198095,195248,194017,192076,197101,195221,192012,198216,195067,194358,199406,198099,199106,195273,194156,197183,194021,191036,197342,198207,195298,190103,191186,195196,195220,195176,191187,192007,198264,198152,195112,192171,193230,195299,198328,191024,199226,192283,192281,196084,197374,194223,195213,197136,192029,194100,198260,195271,193231,192174,191011,198096,191060,193232,194355,191123,197372,197371,192241,198206,194354,197348,191144,190098,194291,198329,198188,198332,197373,197082,195253,191002,191025,192148,195265,198255,197227,191040,193168,198302,192284,193315,196210,196158,196135,196066,196240,196105,195279,193079,193149,195256,197720,197760,197762,197761,198320,198325,196645,197733,194361,196650,196655,196658,196653,196657,196652,197729,197758,194362,194294,198515,197730,196631,196644,196626,196634,196627,197755,196641,196642,197739,196625,196643,197738,197701,197706,197704,196601,196602,196632,196605,196608,196620,196607,196603,196621,198504,198510,198517,198516,198411,198412
0000105691;0000103664;CITY;Р—РµР»РµРЅРѕРіРѕСЂСЃРє;;;37180;197720;;;
0000105827;0000103664;CITY;РљСЂРѕРЅС€С‚Р°РґС‚;;;21776;197760;;;197762,197760,197761
0000105884;0000103664;CITY;РљСЂР°СЃРЅРѕРµ РЎРµР»Рѕ;;;109773;198320;;;198320,198325
0000106163;0000103664;CITY;РљРѕР»РїРёРЅРѕ;;;26081;196650;;;196655,196650,196658,196653,196657,196652
0000107253;0000103664;CITY;РЎРµСЃС‚СЂРѕСЂРµС†Рє;;;102557;197701;;;197701,197706,197704
0000107443;0000103664;CITY;РџСѓС€РєРёРЅ;;;10884;196601;;;196602,196601,196632,196634,196605,196608,196620,196607,196603
0000107629;0000103664;CITY;РџР°РІР»РѕРІСЃРє;;;114765;196620;;;196620,196621
0000107755;0000103664;CITY;РџРµС‚РµСЂРіРѕС„;;;98546;198504;;;198510,198504,198517,198516,198515
0000107940;0000103664;CITY;Р›РѕРјРѕРЅРѕСЃРѕРІ;;;10875;198411;;;198412,198411
0000108058;0000028087;CITY;Р›Р°Р±С‹С‚РЅР°РЅРіРё;;;23329;629400;;;629400,629405,629404,629410
0000108152;0000028087;CITY;РЎР°Р»РµС…Р°СЂРґ;;;58;629000;;;629003,629008,629001,629004,629007,629601,629600,629000,629002
0000108270;0000028087;CITY;Р“СѓР±РєРёРЅСЃРєРёР№;;;11228;629830;;;
0000108336;0000028087;CITY;РќР°РґС‹Рј;;;11229;629730;;;629730,629763,629733,629757
0000108409;0000028087;CITY;РњСѓСЂР°РІР»РµРЅРєРѕ;;;11174;629604;;;629601,629600,629602,629604
0000108455;0000028087;SUBREGION;РљСЂР°СЃРЅРѕСЃРµР»СЊРєСѓРїСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000108514;0000028087;SUBREGION;РџСѓСЂРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000108684;0000108514;CITY;РўР°СЂРєРѕ-РЎР°Р»Рµ;;;20255;629850;;;
0000108785;0000028087;CITY;РќРѕРІС‹Р№ РЈСЂРµРЅРіРѕР№;;;11230;629300;;;629305,629300,629307,629303,629306,629325,629320
0000109057;0000028087;CITY;РќРѕСЏР±СЂСЊСЃРє;;;11231;629800;;;629804,629800,629806,629801,629811,629809,629803,629802,629805,629807,629810,629828
0000109227;0000028087;SUBREGION;РќР°РґС‹РјСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000109304;0000028087;SUBREGION;РЇРјР°Р»СЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000109371;0000028087;SUBREGION;РџСЂРёСѓСЂР°Р»СЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000109446;0000028087;SUBREGION;РЁСѓСЂС‹С€РєР°СЂСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000109601;0000028087;SUBREGION;РўР°Р·РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;629350;;;
0000109677;0000028052;CITY;РќР°СЂСЊСЏРЅ-РњР°СЂ;;;10902;166000;;;
0000109999;0000028047;CITY;РќРѕРІРѕРґРІРёРЅСЃРє;;;20117;164900;;;164900,164901,164902
0000110182;0000028047;CITY;РЎРµРІРµСЂРѕРґРІРёРЅСЃРє;;;10849;164500;;;164507,164500,164509,164520,164515,164524,164504,164502,164512,164523,164514,164505,164521,164501,164522,164527,164525,164528,164526
0000110395;0000028047;CITY;РњРёСЂРЅС‹Р№;;;20115;164170;;;
0000110423;0000028047;CITY;РђСЂС…Р°РЅРіРµР»СЊСЃРє;;;20;163000;;;163064,163015,163011,163020,163026,163009,163018,163016,163038,163017,163059,163000,163022,163021,163023,163045,163062,163030,163002,163025,163035,163039,163013,163001,163044,163012,163029,163060,163053,163024,163019,163048,163058,163028,163055,163049,163050,163051,163046,163031,163057,163071,163032
0000111050;0000028047;CITY;РљРѕСЂСЏР¶РјР°;;;10845;165650;;;
0000111314;0000028047;SUBREGION;РџСЂРёРјРѕСЂСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000111760;0000028047;SUBREGION;Р’РµР»СЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000111951;0000111760;CITY;Р’РµР»СЊСЃРє;;;10843;165150;;;165150,165152,165151
0000112726;0000028047;SUBREGION;Р’РµСЂС…РЅРµС‚РѕРµРјСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000113184;0000028047;SUBREGION;Р’РёРЅРѕРіСЂР°РґРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000113492;0000028047;SUBREGION;РљР°СЂРіРѕРїРѕР»СЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000113663;0000113492;CITY;РљР°СЂРіРѕРїРѕР»СЊ;;;10844;164110;;;164110,164111
0000114060;0000028047;SUBREGION;Р’РёР»РµРіРѕРґСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000114342;0000028047;SUBREGION;РљРѕРЅРѕС€СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000114913;0000028047;SUBREGION;РљРѕС‚Р»Р°СЃСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000115039;0000114913;CITY;РљРѕС‚Р»Р°СЃ;;;10846;165300;;;165302,165300,165303,165311,165306,165304,165340
0000115328;0000114913;CITY;РЎРѕР»СЊРІС‹С‡РµРіРѕРґСЃРє;;;22884;165330;;;165330,165353
0000116062;0000028047;SUBREGION;РљСЂР°СЃРЅРѕР±РѕСЂСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000116610;0000028047;SUBREGION;РњРµР·РµРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000116652;0000116610;CITY;РњРµР·РµРЅСЊ;;;20114;164750;;;
0000116803;0000028047;SUBREGION;Р›РµРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000117179;0000028047;SUBREGION;Р›РµС€СѓРєРѕРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000117277;0000028047;SUBREGION;РќСЏРЅРґРѕРјСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000117278;0000117277;CITY;РќСЏРЅРґРѕРјР°;;;20602;164200;;;164200,164232
0000117875;0000028047;SUBREGION;РћРЅРµР¶СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000118144;0000117875;CITY;РћРЅРµРіР°;;;10847;164840;;;164840,164844
0000118363;0000028047;SUBREGION;РџР»РµСЃРµС†РєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000119139;0000028047;SUBREGION;РџРёРЅРµР¶СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000119592;0000028047;SUBREGION;РЈСЃС‚СЊСЏРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000120350;0000028047;SUBREGION;РҐРѕР»РјРѕРіРѕСЂСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000120899;0000028047;SUBREGION;РЁРµРЅРєСѓСЂСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000121118;0000120899;CITY;РЁРµРЅРєСѓСЂСЃРє;;;10851;165160;;;
0000121297;0000028047;SUBREGION;РЎРѕР»РѕРІРµС†РєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000121319;0000028027;CITY;Р�РІР°РЅРѕРІРѕ;;;5;153000;;;153003,153045,153013,153002,153029,153023,153021,153005,153025,153043,153027,153035,153048,153000,153031,153006,153024,153038,153033,153011,153015,153008,153007,153030,153022,153009,153012,153020,153034,153028,153051,153032,153052,153042,153014,153521
0000122497;0000028027;SUBREGION;Р’РµСЂС…РЅРµР»Р°РЅРґРµС…РѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000122696;0000028027;SUBREGION;Р�РІР°РЅРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000123019;0000122696;CITY;РљРѕС…РјР°;;;10690;153510;;;153510,153512,153511,153000
0000123686;0000028027;SUBREGION;Р“Р°РІСЂРёР»РѕРІРѕ-РџРѕСЃР°РґСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000123688;0000123686;CITY;Р“Р°РІСЂРёР»РѕРІ РџРѕСЃР°Рґ;;;20597;155000;;;
0000123966;0000028027;SUBREGION;Р—Р°РІРѕР»Р¶СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000124332;0000123966;CITY;Р—Р°РІРѕР»Р¶СЃРє;;;37152;155410;;;155412,155410
0000124466;0000028027;SUBREGION;Р’РёС‡СѓРіСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000124665;0000124466;CITY;Р’РёС‡СѓРіР°;;;10688;155330;;;155333,155334,155331,155330,155332
0000125243;0000028027;SUBREGION;Р�Р»СЊРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000125564;0000028027;SUBREGION;РљРёРЅРµС€РµРјСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000126194;0000125564;CITY;РљРёРЅРµС€РјР°;;;10689;155800;;;155801,155814,155808,155804,155813,155809,155805,155806,155800,155815,155810,155802,155821
0000126735;0000125564;CITY;РќР°РІРѕР»РѕРєРё;;;37137;155830;;;155830,155831
0000126908;0000028027;SUBREGION;РљРѕРјСЃРѕРјРѕР»СЊСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000127120;0000126908;CITY;РљРѕРјСЃРѕРјРѕР»СЊСЃРє;;;20610;155150;;;
0000127287;0000028027;SUBREGION;Р›СѓС…СЃРєРёР№ СЂР°Р№РѕРЅ;;;;155270;;;
0000127534;0000028027;SUBREGION;Р›РµР¶РЅРµРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000127966;0000028027;SUBREGION;РџР°Р»РµС…СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000128231;0000028027;SUBREGION;РџРµСЃС‚СЏРєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000128498;0000028027;SUBREGION;РџСѓС‡РµР¶СЃРєРёР№ СЂР°Р№РѕРЅ;;;;155360;;;
0000128823;0000128498;CITY;РџСѓС‡РµР¶;;;20613;155360;;;155360,155362
0000128962;0000028027;SUBREGION;РџСЂРёРІРѕР»Р¶СЃРєРёР№ СЂР°Р№РѕРЅ;;;;155550;;;
0000128964;0000128962;CITY;РџР»РµСЃ;;;37130;155555;;;
0000129107;0000128962;CITY;РџСЂРёРІРѕР»Р¶СЃРє;;;37127;155550;;;155550,155553
0000129377;0000028027;SUBREGION;РўРµР№РєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000129679;0000129377;CITY;РўРµР№РєРѕРІРѕ;;;20229;155040;;;155045,155048,155040,155047,155043,155044
0000129989;0000028027;SUBREGION;Р РѕРґРЅРёРєРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;155250;;;
0000130025;0000129989;CITY;Р РѕРґРЅРёРєРё;;;20659;140143;;;155250,155252,155251
0000130675;0000028027;SUBREGION;РЎР°РІРёРЅСЃРєРёР№ СЂР°Р№РѕРЅ;;;;155710;;;
0000130972;0000028027;SUBREGION;РЁСѓР№СЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000131079;0000130972;CITY;РЁСѓСЏ;;;10691;155900;;;155912,155903,155902,155901,155904,155900,155905,155908,155906
0000131760;0000028027;SUBREGION;Р¤СѓСЂРјР°РЅРѕРІСЃРєРёР№ СЂР°Р№РѕРЅ;;;;;;;
0000131788;0000131760;CITY;Р¤СѓСЂРјР°РЅРѕРІ;;;20682;155520;;;155524,155520,155523,155526,155522,155521
0000132261;0000028027;SUBREGION;Р®СЂСЊРµРІРµС†РєРёР№ СЂР°Р№РѕРЅ;;;;;;;
